pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
50.0,c,5,2,22,2,,,,,70.53796074999991,71.53714270900036,71.53714270900036,71.53714270900036,71.53714270900036,71.53714270900036,72.53690666700004,72.53690666700004,c,1,0.7318264569994426,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-150.0,z,5,3,23,3,,,,,73.28741999999966,74.28745204200004,74.28745204200004,74.28745204200004,74.28745204200004,74.28745204200004,75.28768124999988,75.28768124999988,z,1,0.7580804999997781,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-50.0,x,6,0,24,0,,,,,76.0705632500003,77.07112649999999,77.07112649999999,77.07112649999999,77.07112649999999,77.07112649999999,78.07085000000006,78.07085000000006,x,1,1.2337252910001553,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
150.0,v,6,1,25,1,,,,,79.33742666699982,80.33771041700038,80.33771041700038,80.33771041700038,80.33771041700038,80.33771041700038,81.33762162499988,81.33762162499988,v,1,1.1334340409994184,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
50.0,c,6,2,26,2,,,,,82.48812262499996,83.48738858399975,83.48738858399975,83.48738858399975,83.48738858399975,83.48738858399975,84.48742641700028,84.48742641700028,c,1,0.7383172909994755,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-150.0,z,6,3,27,3,,,,,85.2550019170003,86.25441887499983,86.25441887499983,86.25441887499983,86.25441887499983,86.25441887499983,87.25422841700038,87.25422841700038,z,1,0.5297500830001809,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-50.0,x,7,0,28,0,,,,,87.80448433400034,88.8041124170004,88.8041124170004,88.8041124170004,88.8041124170004,88.8041124170004,89.80409487500037,89.80409487500037,x,1,0.5554095829993457,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
150.0,v,7,1,29,1,,,,,90.38777512500019,91.38762124999994,91.38762124999994,91.38762124999994,91.38762124999994,91.38762124999994,92.38792820900017,92.38792820900017,v,1,0.7232684159998826,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
50.0,c,7,2,30,2,,,,,93.13836858400009,94.13831841699994,94.13831841699994,94.13831841699994,94.13831841699994,94.13831841699994,95.13792420899972,95.13792420899972,c,1,0.6547695409999506,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-150.0,z,7,3,31,3,,,,,95.82102995900004,96.82192108399977,96.82192108399977,96.82192108399977,96.82192108399977,96.82192108399977,97.8209481670001,97.8209481670001,z,1,0.27926095799921313,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-50.0,x,8,0,32,0,,,,,98.12114291699982,99.12092525000025,99.12092525000025,99.12092525000025,99.12092525000025,99.12092525000025,100.12087420900025,100.12087420900025,x,1,0.5501174999999421,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
150.0,v,8,1,33,1,,,,,100.6882158340004,101.68774475000009,101.68774475000009,101.68774475000009,101.68774475000009,101.68774475000009,102.68792874999963,102.68792874999963,v,1,0.6498613739995562,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
50.0,c,8,2,34,2,,,,,103.35484862500016,104.3542566670003,104.3542566670003,104.3542566670003,104.3542566670003,104.3542566670003,105.35500558399963,105.35500558399963,c,1,0.4785740830002396,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-150.0,z,8,3,35,3,,,,,105.85512850000032,106.85463824999988,106.85463824999988,106.85463824999988,106.85463824999988,106.85463824999988,107.85451487499995,107.85451487499995,z,1,0.4446959570004765,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-50.0,x,9,0,36,0,,,,,108.32117445899985,109.32161066699973,109.32161066699973,109.32161066699973,109.32161066699973,109.32161066699973,110.32141308399969,110.32141308399969,x,1,0.48791904100016836,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
150.0,v,9,1,37,1,,,,,110.83781241700035,111.83817224999984,111.83817224999984,111.83817224999984,111.83817224999984,111.83817224999984,112.83762012500029,112.83762012500029,v,1,0.45547987500049203,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
50.0,c,9,2,38,2,,,,,113.32104112500019,114.32135262500015,114.32135262500015,114.32135262500015,114.32135262500015,114.32135262500015,115.3216081669998,115.3216081669998,c,1,0.4505699579995053,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-150.0,z,9,3,39,3,,,,,115.80483508399993,116.80444683400037,116.80444683400037,116.80444683400037,116.80444683400037,116.80444683400037,117.80451870900015,117.80451870900015,z,1,0.4795573319997857,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-50.0,x,10,0,40,0,,,,,118.30470283399973,119.30445854200025,119.30445854200025,119.30445854200025,119.30445854200025,119.30445854200025,120.30470304200026,120.30470304200026,x,1,0.35780391600019357,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
150.0,v,10,1,41,1,,,,,120.68814112499967,121.68847129200003,121.68847129200003,121.68847129200003,121.68847129200003,121.68847129200003,122.68770337499973,122.68770337499973,v,1,0.4380387499995777,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
50.0,c,10,2,42,2,,,,,123.15457391699965,124.15485220899973,124.15485220899973,124.15485220899973,124.15485220899973,124.15485220899973,125.15505795900026,125.15505795900026,c,1,0.5682501659994159,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-150.0,z,10,3,43,3,,,,,125.75465762499971,126.75452124999993,126.75452124999993,126.75452124999993,126.75452124999993,126.75452124999993,127.75508020899997,127.75508020899997,z,1,0.4182667909999509,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-50.0,x,11,0,44,0,,,,,128.20425208400047,129.2047292090001,129.2047292090001,129.2047292090001,129.2047292090001,129.2047292090001,130.20535179200033,130.20535179200033,x,1,0.3520638740001232,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
150.0,v,11,1,45,1,,,,,130.58818116699968,131.58782662500016,131.58782662500016,131.58782662500016,131.58782662500016,131.58782662500016,132.58764995900037,132.58764995900037,v,1,0.47890724900025816,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
50.0,c,11,2,46,2,,,,,133.08823937499983,134.08798804199978,134.08798804199978,134.08798804199978,134.08798804199978,134.08798804199978,135.08822183400025,135.08822183400025,c,1,0.49187945799985755,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-150.0,z,11,3,47,3,,,,,135.60499420900032,136.60459837500002,136.60459837500002,136.60459837500002,136.60459837500002,136.60459837500002,137.6050829169999,137.6050829169999,z,1,0.39794350000011036,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-50.0,x,12,0,48,0,,,,,138.0216779170005,139.0216473749997,139.0216473749997,139.0216473749997,139.0216473749997,139.0216473749997,140.02173408399995,140.02173408399995,x,1,0.4328839989993867,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
150.0,v,12,1,49,1,,,,,140.47184233400003,141.45576700000038,141.45576700000038,141.45576700000038,141.45576700000038,141.47222683400014,142.47182383400013,142.47182383400013,v,1,0.4291773329996431,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
50.0,c,12,2,50,2,,,,,142.92193570899963,143.9219466249997,143.9219466249997,143.9219466249997,143.9219466249997,143.9219466249997,144.92185487500046,144.92185487500046,c,1,0.36773008199998003,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-150.0,z,12,3,51,3,,,,,145.30485166699964,146.30532308400052,146.30532308400052,146.30532308400052,146.30532308400052,146.30532308400052,147.30578691699975,147.30578691699975,z,1,0.2802045830003408,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-50.0,x,13,0,52,0,,,,,147.60505658400052,148.60477600000013,148.60477600000013,148.60477600000013,148.60477600000013,148.60477600000013,149.60515283400036,149.60515283400036,x,1,0.3153603740001927,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
150.0,v,13,1,53,1,,,,,149.93864379200022,150.93813441699967,150.93813441699967,150.93813441699967,150.93813441699967,150.93813441699967,151.93854054199983,151.93854054199983,v,1,0.3352517489993261,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
50.0,c,13,2,54,2,,,,,152.30497958399974,153.30548979200012,153.30548979200012,153.30548979200012,153.30548979200012,153.30548979200012,154.30510162500013,154.30510162500013,c,1,0.4922071249993678,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-150.0,z,13,3,55,3,,,,,154.8295961670001,155.8217985000001,155.8217985000001,155.8217985000001,155.8217985000001,155.83832066700052,156.82197854199967,156.82197854199967,z,1,0.30524045699985436,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-50.0,x,14,0,56,0,,,,,157.1550402920002,158.15542766700037,158.15542766700037,158.15542766700037,158.15542766700037,158.15542766700037,159.1551550840004,159.1551550840004,x,1,0.2757160409992139,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
150.0,v,14,1,57,1,,,,,159.45521025000016,160.43895725000039,160.43895725000039,160.43895725000039,160.43895725000039,160.45489320900015,161.45531954200032,161.45531954200032,v,1,0.3243702909994681,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
50.0,c,14,2,58,2,,,,,161.80563574999996,162.80571854200025,162.80571854200025,162.80571854200025,162.80571854200025,162.80571854200025,163.805966334,163.805966334,c,1,0.35316787400006433,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-150.0,z,14,3,59,3,,,,,164.18878266699994,165.18850062500042,165.18850062500042,165.18850062500042,165.18850062500042,165.18850062500042,166.1881762920002,166.1881762920002,z,1,0.2896001660001275,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-50.0,x,15,0,60,0,,,,,166.50518116700005,167.50521729200045,167.50521729200045,167.50521729200045,167.50521729200045,167.50521729200045,168.50572312500026,168.50572312500026,x,1,0.29979412500051694,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
150.0,v,15,1,61,1,,,,,168.82203304199993,169.82189483399998,169.82189483399998,169.82189483399998,169.82189483399998,169.82189483399998,170.82192804199985,170.82192804199985,v,1,0.29895870800010016,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
50.0,c,15,2,62,2,,,,,171.13952091700048,172.13901345900013,172.13901345900013,172.13901345900013,172.13901345900013,172.13901345900013,173.1389189170004,173.1389189170004,c,1,0.29391279100036627,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-150.0,z,15,3,63,3,,,,,173.4554545000001,174.45531787500022,174.45531787500022,174.45531787500022,174.45531787500022,174.45531787500022,175.45599649999986,175.45599649999986,z,1,0.2910648319993925,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-50.0,x,16,0,64,0,,,,,175.77230583399978,176.77244716699988,176.77244716699988,176.77244716699988,176.77244716699988,176.77244716699988,177.7720790000003,177.7720790000003,x,1,0.15770341600000393,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
150.0,v,16,1,65,1,,,,,177.9553936250004,178.9557621670001,178.9557621670001,178.9557621670001,178.9557621670001,178.9557621670001,179.95626491700023,179.95626491700023,v,1,0.33152654100013024,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
50.0,c,16,2,66,2,,,,,180.30560695900022,181.306097959,181.306097959,181.306097959,181.306097959,181.306097959,182.30566158400052,182.30566158400052,c,1,0.2002904999999373,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-150.0,z,16,3,67,3,,,,,182.52244433400028,183.52224133399977,183.52224133399977,183.52224133399977,183.52224133399977,183.52224133399977,184.5222262090001,184.5222262090001,z,1,0.3124707910001234,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-50.0,x,17,0,68,0,,,,,184.85633958400012,185.85571629199967,185.85571629199967,185.85571629199967,185.85571629199967,185.85571629199967,186.85593941699972,186.85593941699972,x,1,0.25700716599931184,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
150.0,v,17,1,69,1,,,,,187.1390967919997,188.1389638339997,188.1389638339997,188.1389638339997,188.1389638339997,188.1389638339997,189.13892766699973,189.13892766699973,v,1,0.3174884580002981,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
50.0,c,17,2,70,2,,,,,189.48933729200053,190.4894675000005,190.4894675000005,190.4894675000005,190.4894675000005,190.4894675000005,191.48896541700014,191.48896541700014,c,1,0.31592383299994253,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-150.0,z,17,3,71,3,,,,,191.82247287500013,192.8228980419999,192.8228980419999,192.8228980419999,192.8228980419999,192.8228980419999,193.8225058750004,193.8225058750004,z,1,0.49515245800012053,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-50.0,x,18,0,72,0,,,,,194.33949320900047,195.33942791699974,195.33942791699974,195.33942791699974,195.33942791699974,195.33942791699974,196.3392122920004,196.3392122920004,x,1,0.2720755000000281,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
150.0,v,18,1,73,1,,,,,196.6391488750005,197.63919329200053,197.63919329200053,197.63919329200053,197.63919329200053,197.63919329200053,198.6393518750001,198.6393518750001,v,1,0.31029383299937763,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
50.0,c,18,2,74,2,,,,,198.97239216700018,199.97332604199983,199.97332604199983,199.97332604199983,199.97332604199983,199.97332604199983,200.97273479199976,200.97273479199976,c,1,0.038850165999974706,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-150.0,z,18,3,75,3,,,,,201.03927633399962,202.03933045899976,202.03933045899976,202.03933045899976,202.03933045899976,202.03933045899976,203.0393414170003,203.0393414170003,z,1,0.32855695799935347,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-50.0,x,19,0,76,0,,,,,203.38946054200005,204.38908795899988,204.38908795899988,204.38908795899988,204.38908795899988,204.38908795899988,205.38946595900052,205.38946595900052,x,1,0.3007539989994257,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
150.0,v,19,1,77,1,,,,,205.72257462499965,206.7228270000005,206.7228270000005,206.7228270000005,206.7228270000005,206.7228270000005,207.72288829199988,207.72288829199988,v,1,0.2836574160000964,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
50.0,c,19,2,78,2,,,,,208.02279974999965,209.02290179200008,209.02290179200008,209.02290179200008,209.02290179200008,209.02290179200008,210.02284387500004,210.02284387500004,c,1,0.31528262400024687,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-150.0,z,19,3,79,3,,,,,210.35675404199992,211.35633299999972,211.35633299999972,211.35633299999972,211.35633299999972,211.35633299999972,212.35603637500026,212.35603637500026,z,1,0.2989517079995494,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-50.0,x,20,0,80,0,,,,,212.673117542,213.67340179199982,213.67340179199982,213.67340179199982,213.67340179199982,213.67340179199982,214.67285937500037,214.67285937500037,x,1,0.23345054099991103,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
150.0,v,20,1,81,1,,,,,214.92310495899983,215.92352208400007,215.92352208400007,215.92352208400007,215.92352208400007,215.92352208400007,216.92242433400043,216.92242433400043,v,1,0.30745954099984374,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
50.0,c,20,2,82,2,,,,,217.25649016700027,218.25591529200028,218.25591529200028,218.25591529200028,218.25591529200028,218.25591529200028,219.25633137499972,219.25633137499972,c,1,0.2628314160001537,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-150.0,z,20,3,83,3,,,,,219.53994750000038,220.5235070839999,220.5235070839999,220.5235070839999,220.5235070839999,220.5399820419998,221.52275391700005,221.52275391700005,z,1,0.34520229100053257,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
-50.0,x,21,0,84,0,,,,,221.88989841700004,222.89011712499996,222.89011712499996,222.89011712499996,222.89011712499996,222.89011712499996,223.8895268340002,223.8895268340002,x,1,0.27851870699942083,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
150.0,v,21,1,85,1,,,,,224.189653292,225.19004029200005,225.19004029200005,225.19004029200005,225.19004029200005,225.19004029200005,226.17335062500024,226.17335062500024,v,1,0.28785237499960203,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
50.0,c,21,2,86,2,,,,,226.48979962500016,227.48975441699986,227.48975441699986,227.48975441699986,227.48975441699986,227.48975441699986,228.4899637919998,228.4899637919998,c,1,0.05354779099980078,203534,001,2022-09-30_11h59.33.809,lab tut 4,2022.2.4,60.131613067922224,
